,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
10315,2022-03-09 18:00:00,4,0.04632276783814078,0.0038179021971758275,0.33731763051502905,0.049695285893529305,0.04120506443590324,0.029131060746795466,0.031897387836055925,0.08632230992107104
16749,2022-12-04 20:00:00,4,0.05993813935670607,0.027402858587053547,0.2068318978144958,0.00013443269403118837,0.05397919963825458,0.0440158833364295,0.04436428625916764,0.04006394245179339
4221,2021-06-26 20:00:00,1,0.006068124742838497,1.0754654076551627e-05,0.05419816019218376,0.25963434307223515,0.007913181098801719,0.004992569199331228,0.005067401894009569,0.040763313018283544
14710,2022-09-10 21:00:00,3,0.03448269746456492,0.0030328124495875588,0.22892131013066153,0.02025452590069905,0.028374406511417594,0.023070313951328258,0.025249828362193912,0.016884803676690978
5130,2021-08-03 17:00:00,1,0.008731963224131327,0.00034414893044965207,0.045174898927755315,0.28526617673418175,0.012208907981008366,0.0030652052758684744,0.003825071107091094,0.0179838145668898
13897,2022-08-08 00:00:00,2,0.0037004653736467975,0.0,0.03913986054959864,0.42305968811614986,0.01712638480669229,0.0053989411109046995,0.005797543672286216,0.09771205914676792
5524,2021-08-20 03:00:00,3,0.04573040961393851,0.028843982233311465,0.14056366086599872,4.4810898010396126e-05,0.017465521139498077,0.028120936280884263,0.03215893115961771,0.00879208712159057
267,2021-01-12 02:00:00,1,0.010211972020828308,1.0754654076551627e-05,0.047694380969121694,0.22754974009679155,0.009552340040696359,0.005538268623444176,0.006462299619672418,0.004995504046358278
13646,2022-07-28 13:00:00,3,0.0035523758175962337,0.00045169547121516834,0.03058534013007559,0.6153880623767701,0.022665611575853492,0.0060026936652424305,0.006636661835380273,0.026775901688480368
13185,2022-07-07 08:00:00,1,0.005180474170343782,0.006194680748093737,0.07628757250834944,0.1362251299516042,0.028035270178611803,0.0051899498420954855,0.007541165829364776,0.022979318613248076
8866,2022-01-06 09:00:00,5,0.4174928349484259,0.3615392060914361,0.441788246323314,0.00044810898010396133,0.39628080488356315,0.3653980122608211,0.37952115776511236,0.3671695474073334
16643,2022-11-30 10:00:00,4,0.06348962841049362,0.03365131260553004,0.27310013476299294,0.00833482702993368,0.07692742482477956,0.0447589634033067,0.04694702657934026,0.05525027475272255
6127,2021-09-14 06:00:00,3,0.04158656233594871,0.023563447081724614,0.17870744712017345,0.0001792435920415845,0.028374406511417594,0.025229890395690135,0.02672100955722895,0.022979318613248076
9213,2022-01-20 20:00:00,4,0.07651352846866533,0.020433842745448093,0.3493877072713424,0.001747625022405449,0.07624915215916798,0.048845903771131335,0.051273389056591435,0.041362773503846546
8040,2021-12-02 23:00:00,4,0.06467434485889816,0.01802480023230053,0.32530614636432886,0.0016131923283742606,0.04725299570427312,0.040741686791751816,0.043361703518847466,0.02078129683285044
401,2021-01-17 16:00:00,2,0.03329886777996907,0.0015486701870234343,0.23290560731235718,0.14424628069546513,0.04120506443590324,0.018147408508266766,0.019528568159279884,0.022379858127685087
5821,2021-09-01 12:00:00,2,0.018499666576807936,0.0013981050299517116,0.01880822640182809,0.40065423911095177,0.009721908207099256,0.006873490618614156,0.013654741017621482,0.04455989609351584
6507,2021-09-30 02:00:00,2,0.03389122600417134,0.0011722572943441275,0.15861018339485555,0.0520702634880803,0.016108975808274927,0.012446591120193199,0.014668221396423396,0.015086422220002
15004,2022-09-23 03:00:00,5,0.10256044182120005,0.08173537098179237,0.29718169567000646,0.0,0.057370562966312454,0.10257988110718928,0.11548227499100945,0.09771205914676792
3048,2021-05-08 23:00:00,1,0.008139604999929058,6.452792445930976e-05,0.07025253413019276,0.11377487004839577,0.00508704499208682,0.004621029165892625,0.0054270239639070215,0.013487860925167352
2045,2021-03-28 04:00:00,2,0.021755863282303032,0.0005054687415979264,0.13857151227515088,0.08491665172970066,0.01576983947546914,0.013073564926620842,0.015910552183341867,0.015785792786492156
9998,2022-02-24 13:00:00,2,0.012579631390020007,0.0009249002505834399,0.04365149118181286,0.3653880623767701,0.013395885145828623,0.0037386215864759426,0.004577008162331223,0.013088220601458688
1379,2021-02-28 10:00:00,2,0.01997967537350492,0.0060656248991751175,0.08630690806820178,0.24036565692776485,0.02368302057427086,0.015465353891881849,0.016368252999574992,0.05145369167749026
11802,2022-05-10 17:00:00,2,0.013763461074615853,0.0026994181732144583,0.09134587215093454,0.44873633267610685,0.01995252091340719,0.013270945569385099,0.014461166265270314,0.02807473274053352
14151,2022-08-18 14:00:00,2,0.012579631390020007,0.00041943150898551346,0.11642350735337201,0.44873633267610685,0.04391815509834954,0.012434980494148243,0.013218835478351842,0.024877610150864225
11068,2022-04-10 03:00:00,5,0.08243356365545326,0.03894260241119344,0.27310013476299294,0.0,0.042561609767126383,0.06416031952442876,0.06800126412606389,0.03726646018583275
9626,2022-02-08 01:00:00,2,0.03448269746456492,0.0017314993063248121,0.21286693619265248,0.046872199318874354,0.024700429572688223,0.018309957272896155,0.02304850538888223,0.018583275052452795
4759,2021-07-19 06:00:00,2,0.010804330245030573,0.002763946097673768,0.10241987461182397,0.12659078687936906,0.016108975808274927,0.013491547464239272,0.014461166265270314,0.046458187631131985
11721,2022-05-07 08:00:00,2,0.029747378726181526,0.008775797726466129,0.21685123337434817,0.11856963613550817,0.04860954103549627,0.02048114434330299,0.0233863321818162,0.03317014686781897
13594,2022-07-26 09:00:00,1,0.005475766518636228,0.0034522439585730723,0.06322142145661216,0.2051442910915935,0.03244404250508705,0.005909808656882779,0.00907773285529026,0.016884803676690978
8990,2022-01-11 13:00:00,5,0.1037442715057959,0.07500295752987104,0.2770844319446886,0.04248073131385553,0.1065453312231517,0.0859302433587219,0.09123502936913572,0.0571485662903387
11355,2022-04-22 02:00:00,2,0.01405964018671699,0.0,0.07927579539462119,0.25,0.014413294144245987,0.01197055545234999,0.012379717315257784,0.15086422220002
3790,2021-06-08 21:00:00,2,0.021163505058100763,1.0754654076551627e-05,0.17870744712017345,0.1746728804445241,0.030409224508252314,0.012446591120193199,0.013709229210030188,0.060945149365570994
620,2021-01-26 19:00:00,3,0.03507505568876719,0.0015056515707172278,0.2449756840686705,0.07210073489872737,0.04018765543748587,0.024428757198588145,0.027658206466658675,0.03536816864821661
5799,2021-08-31 14:00:00,2,0.012283452277918872,0.0007420711312820622,0.015058299642585106,0.44232837426062016,0.006839249378250057,0.003030373397733606,0.002985952943997036,0.03127185533020282
652,2021-01-29 03:00:00,1,0.007251954427434346,2.1509308153103254e-05,0.03462822991738443,0.18108083886001075,0.007347953877458738,0.0012655582389002413,0.0012641260638819565,0.002397841942251973
8065,2021-12-04 00:00:00,1,0.009028142336232461,0.0,0.026601042948379915,0.25640795841548664,0.004295726882206646,0.0021015233141370984,0.0020160631191220866,0.001298831052053152
12789,2022-06-20 20:00:00,2,0.007844312651636612,1.0754654076551627e-05,0.0592371242749165,0.43587560494712313,0.014413294144245987,0.008928571428571428,0.010788662096923599,0.06544110300729344
16566,2022-11-27 05:00:00,1,0.009619613796626045,4.301861630620651e-05,0.055194234487607664,0.16826492202903745,0.009552340040696359,0.004458480401263236,0.005394331048461798,0.007593166150464582
3473,2021-05-26 16:00:00,1,0.009028142336232461,0.0009356549046599915,0.06925645983476886,0.3012636673238932,0.01458286231064888,0.0037966747167007247,0.004260976646360734,0.015785792786492156
15155,2022-09-29 10:00:00,4,0.04040273265135286,0.04038372605745136,0.20278900802718697,0.04727549740096792,0.08297535609314945,0.0322078766487089,0.03643080544446019,0.033769607353381956
7603,2021-11-14 18:00:00,2,0.03625888537336304,0.01658367658604261,0.1666373703638601,0.000716974368166338,0.03679629210942799,0.02079463124651681,0.021936946263744646,0.03157158557298432
5328,2021-08-11 23:00:00,2,0.020275854485606048,1.0754654076551627e-05,0.12245854573152867,0.1570621975264384,0.010682794483382321,0.019981887423369867,0.021784379325000273,0.04266160455589969
