dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1970-01-01 00:00:01.657774800,3,534.06,0.61,76.77,8.49,9.18,22.25,25.85,1.58
1970-01-01 00:00:01.657778400,4,560.76,1.37,82.25,3.44,10.13,26.64,30.88,1.54
1970-01-01 00:00:01.657782000,4,554.08,1.48,76.77,3.04,9.66,30.56,34.92,1.33
1970-01-01 00:00:01.657785600,4,494.0,2.37,60.32,1.63,7.87,28.15,31.9,0.97
1970-01-01 00:00:01.657789200,3,417.23,4.81,44.55,0.41,6.68,22.2,25.19,0.76
1970-01-01 00:00:01.657792800,2,347.14,8.61,31.53,0.1,6.14,15.36,17.75,0.74
1970-01-01 00:00:01.657796400,1,323.77,17.43,21.93,1.42,5.96,9.74,11.91,1.12
1970-01-01 00:00:01.657800000,1,350.48,27.27,21.76,6.26,6.38,6.76,9.04,1.73
1970-01-01 00:00:01.657803600,1,300.41,11.06,27.08,37.91,10.49,4.65,6.47,1.76
1970-01-01 00:00:01.657807200,1,290.39,6.43,25.36,77.25,10.49,5.11,6.75,1.69
1970-01-01 00:00:01.657810800,3,280.38,3.19,20.05,131.61,10.01,6.74,8.16,1.52
1970-01-01 00:00:01.657814400,3,250.34,1.37,10.37,144.48,6.32,6.38,7.15,0.86
1970-01-01 00:00:01.657818000,3,247.0,1.02,8.91,147.34,5.66,6.51,7.15,0.74
1970-01-01 00:00:01.657821600,3,247.0,0.88,9.0,147.34,5.6,6.02,6.68,0.74
1970-01-01 00:00:01.657825200,3,250.34,0.89,10.28,140.19,5.96,5.57,6.26,0.78
1970-01-01 00:00:01.657828800,3,273.7,1.01,15.08,157.36,8.23,9.17,10.1,0.93
1970-01-01 00:00:01.657832400,4,317.1,0.91,21.59,197.41,10.97,19.09,20.41,1.0
1970-01-01 00:00:01.657836000,4,433.92,1.4,47.3,211.72,12.87,33.42,35.5,1.65
1970-01-01 00:00:01.657839600,4,560.76,1.7,74.71,168.8,12.64,38.9,41.77,2.56
1970-01-01 00:00:01.657843200,4,627.52,0.73,90.48,108.72,11.8,36.18,39.69,3.13
1970-01-01 00:00:01.657846800,4,674.25,0.01,97.33,62.23,12.28,33.88,38.02,3.51
1970-01-01 00:00:01.657850400,4,647.54,0.0,98.71,34.69,12.04,28.46,32.6,3.42
1970-01-01 00:00:01.657854000,2,487.33,0.02,75.4,24.32,8.94,15.45,18.45,2.44
1970-01-01 00:00:01.657857600,1,300.41,0.01,35.3,29.68,6.32,4.75,6.2,1.35
1970-01-01 00:00:01.657861200,1,250.34,0.01,22.62,29.33,5.48,2.5,3.55,1.03
1970-01-01 00:00:01.657864800,1,236.99,0.02,18.34,26.46,5.19,2.29,3.26,0.92
1970-01-01 00:00:01.657868400,1,226.97,0.03,16.96,22.89,4.95,2.41,3.35,0.85
1970-01-01 00:00:01.657872000,1,223.64,0.08,17.14,18.78,5.3,2.54,3.52,0.87
1970-01-01 00:00:01.657875600,1,220.3,0.21,18.34,14.13,6.02,2.66,3.72,0.89
1970-01-01 00:00:01.657879200,1,223.64,0.52,20.05,10.1,6.79,2.7,3.87,0.97
1970-01-01 00:00:01.657882800,1,243.66,4.08,22.62,7.69,7.99,2.9,4.34,1.35
1970-01-01 00:00:01.657886400,1,280.38,11.85,23.99,14.66,9.78,3.34,5.17,1.84
1970-01-01 00:00:01.657890000,1,290.39,11.51,27.76,32.19,11.56,3.68,5.67,2.06
1970-01-01 00:00:01.657893600,1,293.73,9.05,31.19,58.65,13.59,4.33,6.47,2.22
1970-01-01 00:00:01.657897200,2,303.75,6.43,33.93,97.27,16.69,6.22,8.59,2.47
1970-01-01 00:00:01.657900800,3,263.69,3.35,23.65,124.45,13.11,6.9,8.6,1.79
1970-01-01 00:00:01.657904400,3,267.03,2.29,20.73,151.63,13.83,10.3,11.93,1.76
1970-01-01 00:00:01.657908000,4,287.06,1.56,19.54,188.83,15.5,16.47,18.46,1.88
1970-01-01 00:00:01.657911600,4,287.06,1.24,18.16,203.13,14.78,19.65,21.82,1.77
1970-01-01 00:00:01.657915200,3,270.37,1.4,17.14,171.66,12.52,14.27,16.19,1.52
1970-01-01 00:00:01.657918800,2,247.0,1.82,16.11,117.3,9.18,7.06,8.41,1.22
1970-01-01 00:00:01.657922400,2,267.03,2.99,22.62,85.83,10.49,5.25,7.04,1.54
1970-01-01 00:00:01.657926000,1,293.73,2.32,27.76,77.25,11.8,6.7,8.95,1.77
1970-01-01 00:00:01.657929600,1,303.75,0.57,29.13,74.39,11.56,9.27,11.66,1.68
1970-01-01 00:00:01.657933200,2,330.45,0.0,30.85,70.81,11.44,13.03,16.39,1.65
1970-01-01 00:00:01.657936800,2,353.81,0.0,34.27,64.37,10.85,16.03,20.74,1.44
1970-01-01 00:00:01.657940400,2,367.16,0.0,37.36,60.08,10.37,18.24,23.88,1.11
1970-01-01 00:00:01.657944000,3,373.84,0.0,37.7,57.94,9.42,20.69,27.06,0.82
1970-01-01 00:00:01.657947600,3,370.5,0.0,31.87,60.08,7.99,23.32,30.23,0.55
1970-01-01 00:00:01.657951200,4,363.83,0.0,27.08,62.94,7.39,25.8,33.14,0.47
1970-01-01 00:00:01.657954800,4,367.16,0.0,27.08,60.8,8.34,27.81,35.19,0.62
1970-01-01 00:00:01.657958400,4,383.85,0.0,32.22,57.22,11.09,29.64,37.04,0.95
1970-01-01 00:00:01.657962000,4,417.23,0.0,41.13,50.07,14.54,31.56,39.29,1.27
1970-01-01 00:00:01.657965600,4,467.3,0.01,55.52,35.41,17.64,33.38,41.11,1.65
1970-01-01 00:00:01.657969200,4,560.76,2.46,78.14,8.85,19.31,34.75,42.47,2.69
1970-01-01 00:00:01.657972800,4,654.22,13.86,85.68,1.92,19.55,35.27,42.89,3.23
1970-01-01 00:00:01.657976400,4,567.44,3.46,76.09,30.04,25.03,33.25,40.68,2.06
1970-01-01 00:00:01.657980000,4,540.73,1.98,72.66,42.2,26.46,31.7,39.61,2.18
1970-01-01 00:00:01.657983600,4,514.03,1.24,68.55,57.22,27.89,31.26,38.93,2.44
1970-01-01 00:00:01.657987200,4,390.53,0.34,37.01,108.72,16.69,25.29,29.34,1.16
1970-01-01 00:00:01.657990800,3,343.8,0.27,26.39,120.16,12.64,20.91,23.77,0.74
1970-01-01 00:00:01.657994400,2,330.45,0.29,23.99,118.73,11.8,18.33,21.04,0.68
1970-01-01 00:00:01.657998000,2,323.77,0.19,22.62,118.73,11.32,17.75,20.7,0.65
1970-01-01 00:00:01.658001600,2,327.11,0.13,21.76,117.3,10.85,19.35,23.31,0.61
1970-01-01 00:00:01.658005200,3,330.45,0.09,19.88,115.87,9.18,21.13,25.58,0.44
1970-01-01 00:00:01.658008800,3,343.8,0.05,21.42,114.44,8.82,23.98,28.41,0.4
1970-01-01 00:00:01.658012400,4,367.16,0.02,22.62,115.87,9.3,28.2,32.21,0.37
1970-01-01 00:00:01.658016000,4,370.5,0.0,20.56,114.44,8.7,30.34,33.72,0.26
1970-01-01 00:00:01.658019600,4,383.85,0.0,21.93,101.57,8.82,29.91,32.79,0.31
1970-01-01 00:00:01.658023200,4,407.22,0.0,26.05,84.4,9.06,28.6,30.96,0.48
1970-01-01 00:00:01.658026800,4,420.57,0.0,31.19,67.23,9.89,26.09,28.1,0.64
1970-01-01 00:00:01.658030400,3,417.23,0.0,33.24,56.51,10.97,23.1,24.8,0.71
1970-01-01 00:00:01.658034000,2,390.53,0.0,30.85,52.93,11.92,19.46,20.88,0.69
1970-01-01 00:00:01.658037600,2,360.49,0.0,28.45,52.21,12.28,16.78,17.99,0.67
1970-01-01 00:00:01.658041200,2,340.46,0.0,28.1,50.07,10.85,16.15,17.33,0.63
1970-01-01 00:00:01.658044800,2,333.79,0.0,28.1,41.48,9.06,16.98,18.29,0.52
1970-01-01 00:00:01.658048400,2,323.77,0.01,27.76,32.54,7.75,17.01,18.34,0.46
1970-01-01 00:00:01.658052000,2,320.43,0.04,29.47,23.96,7.51,15.94,17.25,0.49
1970-01-01 00:00:01.658055600,2,343.8,1.79,37.7,13.95,8.82,15.08,16.67,0.78
1970-01-01 00:00:01.658059200,2,383.85,8.27,45.24,10.82,11.92,15.01,17.02,1.25
1970-01-01 00:00:01.658062800,2,360.49,3.63,50.04,23.25,14.31,11.67,13.32,1.46
1970-01-01 00:00:01.658066400,2,357.15,5.09,50.04,36.48,15.26,9.86,11.37,1.5
1970-01-01 00:00:01.658070000,2,370.5,6.82,50.72,49.35,17.17,9.89,11.37,1.54
1970-01-01 00:00:01.658073600,2,357.15,4.92,43.53,67.95,15.26,9.37,10.6,1.31
1970-01-01 00:00:01.658077200,1,330.45,2.46,36.67,72.96,12.99,8.47,9.53,1.11
1970-01-01 00:00:01.658080800,1,317.1,1.13,28.79,70.81,10.85,7.58,8.49,1.0
1970-01-01 00:00:01.658084400,1,313.76,0.71,22.28,70.1,9.3,7.23,8.12,0.96
1970-01-01 00:00:01.658088000,1,320.43,0.5,18.85,70.1,8.58,7.51,8.43,0.99
1970-01-01 00:00:01.658091600,1,333.79,0.5,16.28,67.95,7.63,7.42,8.28,0.89
1970-01-01 00:00:01.658095200,1,373.84,0.62,22.28,61.51,9.06,9.26,10.5,1.12
1970-01-01 00:00:01.658098800,2,393.87,0.31,27.08,49.35,9.54,11.16,12.86,1.25
1970-01-01 00:00:01.658102400,2,393.87,0.07,27.42,36.48,8.7,11.91,13.91,1.11
1970-01-01 00:00:01.658106000,2,407.22,0.06,30.85,23.6,7.27,12.85,15.32,0.96
1970-01-01 00:00:01.658109600,2,440.6,0.67,37.36,10.19,6.14,14.14,17.03,0.94
1970-01-01 00:00:01.658113200,2,460.62,3.38,41.47,2.19,5.84,14.86,17.69,0.92
1970-01-01 00:00:01.658116800,2,447.27,5.2,40.78,0.58,5.72,13.83,16.21,0.73
1970-01-01 00:00:01.658120400,2,407.22,4.02,39.76,0.87,6.32,11.9,13.84,0.63
1970-01-01 00:00:01.658124000,2,367.16,1.65,39.07,3.0,7.75,10.37,12.02,0.63
1970-01-01 00:00:01.658127600,2,343.8,0.44,36.67,7.51,10.73,10.33,11.66,0.72
1970-01-01 00:00:01.658131200,2,350.48,0.92,37.7,4.69,11.92,11.68,12.98,0.7
1970-01-01 00:00:01.658134800,2,367.16,3.1,41.47,1.12,13.95,13.44,14.96,0.82
1970-01-01 00:00:01.658138400,2,397.21,8.49,45.24,0.07,17.17,15.45,17.47,1.14
1970-01-01 00:00:01.658142000,2,447.27,16.76,48.67,0.4,20.98,17.66,20.43,1.69
1970-01-01 00:00:01.658145600,2,500.68,23.25,52.78,2.37,23.84,19.45,22.76,2.28
1970-01-01 00:00:01.658149200,2,500.68,16.99,58.26,5.19,24.56,18.2,21.56,2.5
1970-01-01 00:00:01.658152800,2,453.95,10.95,55.52,13.23,22.17,14.56,17.96,2.28
1970-01-01 00:00:01.658156400,2,387.19,7.38,47.3,26.11,18.6,11.39,15.15,1.96
1970-01-01 00:00:01.658160000,1,320.43,2.37,35.64,40.41,12.64,9.22,12.64,1.55
1970-01-01 00:00:01.658163600,1,290.39,1.1,27.76,45.78,10.25,7.86,10.73,1.46
1970-01-01 00:00:01.658167200,1,273.7,0.67,24.33,45.06,9.06,6.75,9.28,1.35
1970-01-01 00:00:01.658170800,1,277.04,0.66,25.02,41.13,9.89,5.93,7.84,1.25
1970-01-01 00:00:01.658174400,1,273.7,0.65,25.36,38.62,9.78,5.15,7.0,1.11
1970-01-01 00:00:01.658178000,1,267.03,0.68,25.02,34.69,8.46,4.58,7.01,0.97
1970-01-01 00:00:01.658181600,1,277.04,0.78,28.79,27.54,7.63,4.52,7.04,0.91
1970-01-01 00:00:01.658185200,1,300.41,0.62,34.27,20.21,7.45,4.32,5.89,0.93
1970-01-01 00:00:01.658188800,1,310.42,0.3,36.33,17.52,7.57,4.4,5.61,0.89
1970-01-01 00:00:01.658192400,1,310.42,0.11,36.67,18.42,8.11,5.27,6.3,0.78
1970-01-01 00:00:01.658196000,1,300.41,0.02,31.53,25.39,7.87,6.08,6.88,0.55
1970-01-01 00:00:01.658199600,1,280.38,0.0,23.65,31.47,6.62,6.44,7.01,0.36
1970-01-01 00:00:01.658203200,1,273.7,0.0,17.31,29.68,5.3,6.13,6.61,0.3
1970-01-01 00:00:01.658206800,1,280.38,0.01,15.94,22.17,5.13,6.0,6.58,0.34
1970-01-01 00:00:01.658210400,1,283.72,0.02,14.05,17.88,4.89,5.81,6.53,0.34
1970-01-01 00:00:01.658214000,1,280.38,0.02,12.68,17.52,4.89,5.52,6.32,0.3
1970-01-01 00:00:01.658217600,1,277.04,0.02,12.85,19.13,5.13,5.16,6.01,0.3
1970-01-01 00:00:01.658221200,1,273.7,0.02,14.05,21.1,5.42,5.25,6.16,0.34
1970-01-01 00:00:01.658224800,1,273.7,0.03,16.11,22.89,5.84,5.64,6.65,0.42
1970-01-01 00:00:01.658228400,1,287.06,0.92,19.71,25.03,6.2,6.15,7.32,0.64
1970-01-01 00:00:01.658232000,1,303.75,3.8,21.08,38.62,6.5,7.1,8.4,0.89
1970-01-01 00:00:01.658235600,1,297.07,4.02,18.85,65.09,6.14,8.45,9.66,0.95
1970-01-01 00:00:01.658239200,2,280.38,2.85,15.08,95.84,5.9,10.08,11.21,0.92
1970-01-01 00:00:01.658242800,3,267.03,1.68,11.14,128.75,5.6,11.83,12.92,0.81
1970-01-01 00:00:01.658246400,3,243.66,0.98,7.54,147.34,4.53,11.62,12.47,0.57
1970-01-01 00:00:01.658250000,3,223.64,0.83,6.25,145.91,3.73,9.09,9.73,0.47
1970-01-01 00:00:01.658253600,3,213.62,0.82,5.91,134.47,3.4,7.34,7.88,0.46
1970-01-01 00:00:01.658257200,3,211.95,0.84,6.0,125.89,3.25,6.69,7.17,0.47
1970-01-01 00:00:01.658260800,3,216.96,0.94,7.11,125.89,3.49,6.83,7.34,0.52
1970-01-01 00:00:01.658264400,3,223.64,1.05,9.08,124.45,3.67,7.18,7.72,0.57
1970-01-01 00:00:01.658268000,2,277.04,2.49,23.31,114.44,5.07,8.24,9.11,1.08
1970-01-01 00:00:01.658271600,2,337.12,2.82,38.39,100.14,5.9,9.77,11.13,1.57
1970-01-01 00:00:01.658275200,2,363.83,0.96,46.61,82.97,6.56,10.96,12.72,1.76
1970-01-01 00:00:01.658451600,2,353.81,0.0,28.45,97.27,8.82,7.5,9.01,1.74
1970-01-01 00:00:01.658455200,2,357.15,0.0,28.79,86.55,8.94,7.7,9.32,1.79
1970-01-01 00:00:01.658458800,1,350.48,0.0,28.79,76.53,8.58,7.66,9.33,1.74
1970-01-01 00:00:01.658462400,1,333.79,0.0,26.39,67.95,7.87,7.14,8.68,1.57
1970-01-01 00:00:01.658466000,1,313.76,0.0,24.33,58.65,7.21,6.67,8.1,1.41
1970-01-01 00:00:01.658469600,1,293.73,0.0,21.59,50.78,6.56,6.41,7.81,1.23
1970-01-01 00:00:01.658473200,1,280.38,0.0,19.88,40.41,5.6,6.35,7.72,1.03
1970-01-01 00:00:01.658476800,1,277.04,0.02,21.08,27.18,4.89,6.43,7.84,0.83
1970-01-01 00:00:01.658480400,1,280.38,0.28,24.33,14.31,4.71,6.51,8.03,0.7
1970-01-01 00:00:01.658484000,1,293.73,2.6,27.42,3.58,4.89,6.5,8.2,0.8
1970-01-01 00:00:01.658487600,1,363.83,17.43,28.79,1.81,5.66,7.07,9.3,1.55
1970-01-01 00:00:01.658491200,1,453.95,33.53,35.3,8.14,7.33,7.98,10.67,2.53
1970-01-01 00:00:01.658494800,2,433.92,21.68,45.24,29.68,12.4,8.39,11.06,2.79
1970-01-01 00:00:01.658498400,2,467.3,15.2,58.26,67.95,15.97,10.78,13.89,3.2
1970-01-01 00:00:01.658502000,3,467.3,7.26,57.58,145.91,19.07,15.94,19.32,3.26
1970-01-01 00:00:01.658505600,4,330.45,1.93,21.76,188.83,12.16,13.51,15.27,1.73
1970-01-01 00:00:01.658509200,4,293.73,1.13,14.05,208.85,10.37,13.5,14.78,1.3
1970-01-01 00:00:01.658512800,4,290.39,0.96,12.85,226.02,9.89,14.78,16.06,1.25
1970-01-01 00:00:01.658516400,5,330.45,1.17,18.34,266.08,13.59,22.48,24.34,1.73
1970-01-01 00:00:01.658520000,5,383.85,1.22,23.31,294.69,16.93,31.94,34.19,2.09
1970-01-01 00:00:01.658523600,4,370.5,1.17,20.73,226.02,12.87,26.39,28.46,1.77
1970-01-01 00:00:01.658527200,4,540.73,5.03,61.01,131.61,8.58,27.47,31.44,2.79
1970-01-01 00:00:01.658530800,4,700.95,7.26,89.11,73.67,7.75,30.36,36.27,3.77
1970-01-01 00:00:01.658534400,4,834.47,9.83,115.16,19.67,8.23,32.81,40.38,4.37
1970-01-01 00:00:01.658538000,4,1001.36,33.53,123.38,0.06,10.61,36.77,46.52,5.64
1970-01-01 00:00:01.658541600,4,1134.87,61.69,117.9,0.0,12.16,40.59,52.22,6.4
1970-01-01 00:00:01.658545200,4,1188.28,76.89,117.9,0.0,12.28,42.65,55.21,6.21
1970-01-01 00:00:01.658548800,4,1081.47,67.95,113.79,0.0,10.73,38.14,49.15,4.43
1970-01-01 00:00:01.658552400,4,867.84,45.6,94.59,0.0,7.63,29.05,36.93,2.25
1970-01-01 00:00:01.658556000,3,654.22,25.03,71.97,0.01,5.84,20.34,25.47,1.3
1970-01-01 00:00:01.658559600,2,440.6,5.7,53.47,1.72,5.66,13.08,16.09,1.06
1970-01-01 00:00:01.658563200,2,340.46,0.33,36.67,11.98,5.19,11.06,13.25,0.86
1970-01-01 00:00:01.658566800,2,300.41,0.03,25.7,24.32,4.71,11.27,13.12,0.73
1970-01-01 00:00:01.658570400,2,280.38,0.01,20.56,31.11,4.53,10.51,12.04,0.67
1970-01-01 00:00:01.658574000,1,293.73,0.92,25.36,28.97,4.77,9.36,10.84,0.89
1970-01-01 00:00:01.658577600,1,323.77,5.14,29.13,38.62,5.66,8.83,10.38,1.28
1970-01-01 00:00:01.658581200,1,310.42,4.36,24.68,70.81,7.39,8.53,9.91,1.38
1970-01-01 00:00:01.658584800,2,307.08,3.32,22.28,107.29,8.46,9.4,10.83,1.47
1970-01-01 00:00:01.658588400,3,307.08,1.96,18.34,163.08,9.54,11.67,13.16,1.55
1970-01-01 00:00:01.658592000,3,267.03,0.96,9.6,175.95,6.62,11.9,12.81,1.08
1970-01-01 00:00:01.658595600,4,250.34,0.83,8.05,180.24,5.9,11.57,12.3,0.96
1970-01-01 00:00:01.658599200,4,250.34,0.8,8.31,194.55,6.44,12.43,13.18,1.0
1970-01-01 00:00:01.658602800,4,270.37,0.91,12.0,237.46,9.78,16.85,17.87,1.31
1970-01-01 00:00:01.658606400,5,320.43,0.92,16.79,308.99,14.19,29.66,31.31,1.63
1970-01-01 00:00:01.658610000,5,303.75,0.98,16.11,257.49,11.21,26.17,27.57,1.35
1970-01-01 00:00:01.658613600,3,280.38,1.36,17.48,163.08,8.46,12.84,14.05,1.28
1970-01-01 00:00:01.658617200,3,333.79,0.87,21.08,155.93,9.06,17.54,19.24,1.46
1970-01-01 00:00:01.658620800,3,370.5,0.17,22.62,145.91,9.18,23.99,26.23,1.55
1970-01-01 00:00:01.658624400,4,403.88,0.0,28.45,114.44,7.87,25.67,28.69,1.73
1970-01-01 00:00:01.658628000,4,447.27,0.0,39.07,80.82,6.97,26.43,30.18,1.92
1970-01-01 00:00:01.658631600,4,480.65,0.0,52.78,49.35,6.32,27.19,31.1,1.68
1970-01-01 00:00:01.658635200,4,494.0,0.01,60.32,28.61,5.96,26.99,30.51,1.28
1970-01-01 00:00:01.658638800,3,460.62,0.02,54.15,22.89,6.2,23.01,25.92,1.2
1970-01-01 00:00:01.658642400,2,380.52,0.01,41.13,25.03,6.56,16.03,18.24,1.17
1970-01-01 00:00:01.658646000,2,303.75,0.0,28.45,35.41,7.27,12.11,13.83,1.14
1970-01-01 00:00:01.658649600,2,283.72,0.0,22.62,46.49,7.87,13.62,15.24,1.09
1970-01-01 00:00:01.658653200,2,287.06,0.0,21.59,50.07,8.11,16.58,18.27,1.04
1970-01-01 00:00:01.658656800,2,293.73,0.0,22.96,46.49,8.11,18.76,20.63,1.08
1970-01-01 00:00:01.658660400,3,317.1,0.73,29.13,37.55,8.34,20.36,22.57,1.42
1970-01-01 00:00:01.658664000,3,350.48,4.19,31.87,47.21,9.3,21.5,24.04,2.03
1970-01-01 00:00:01.658667600,3,350.48,4.19,28.45,87.26,10.73,20.54,23.1,2.41
1970-01-01 00:00:01.658671200,3,343.8,2.74,23.99,143.05,11.44,20.52,23.02,2.34
1970-01-01 00:00:01.658674800,4,333.79,1.49,17.31,203.13,11.8,21.09,23.53,2.09
1970-01-01 00:00:01.658678400,3,257.02,0.79,8.48,173.09,6.74,12.97,14.21,0.7
1970-01-01 00:00:01.658682000,3,233.65,0.73,7.28,155.93,5.3,9.52,10.34,0.39
1970-01-01 00:00:01.658685600,3,236.99,0.71,7.71,158.79,5.36,8.98,9.72,0.4
1970-01-01 00:00:01.658689200,3,240.33,0.64,7.88,157.36,5.07,8.74,9.51,0.42
1970-01-01 00:00:01.658692800,3,243.66,0.61,8.65,145.91,4.71,7.48,8.25,0.48
1970-01-01 00:00:01.658696400,3,240.33,0.58,9.94,130.18,4.41,6.1,6.84,0.55
1970-01-01 00:00:01.658700000,2,297.07,1.1,26.73,108.72,6.14,6.63,7.77,1.2
1970-01-01 00:00:01.658703600,2,347.14,0.71,41.13,83.68,6.85,7.46,9.02,1.71
1970-01-01 00:00:01.658707200,2,353.81,0.07,41.13,71.53,7.03,8.31,10.13,1.87
1970-01-01 00:00:01.658710800,1,363.83,0.0,39.76,65.8,7.45,9.57,11.92,1.98
1970-01-01 00:00:01.658714400,2,380.52,0.0,43.53,51.5,7.45,10.27,13.03,2.12
1970-01-01 00:00:01.658718000,2,387.19,0.0,47.98,35.41,7.33,10.23,12.92,2.12
1970-01-01 00:00:01.658721600,2,347.14,0.0,40.78,32.19,6.74,9.53,11.64,1.65
1970-01-01 00:00:01.658725200,2,293.73,0.0,27.08,39.34,6.08,10.62,12.22,1.23
1970-01-01 00:00:01.658728800,2,270.37,0.0,17.82,50.78,5.78,13.01,14.38,1.03
1970-01-01 00:00:01.658732400,2,257.02,0.0,12.51,60.08,5.54,10.82,11.92,1.08
1970-01-01 00:00:01.658736000,1,260.35,0.0,12.51,55.07,5.72,8.96,10.0,1.19
1970-01-01 00:00:01.658739600,1,263.69,0.0,13.88,50.07,6.38,8.62,9.7,1.27
1970-01-01 00:00:01.658743200,1,267.03,0.0,15.77,44.35,7.03,8.58,9.72,1.27
1970-01-01 00:00:01.658746800,1,273.7,0.11,19.54,36.84,7.51,8.59,9.77,1.2
1970-01-01 00:00:01.658750400,1,287.06,1.16,22.62,33.97,7.87,8.86,10.14,1.17
1970-01-01 00:00:01.658754000,1,290.39,1.2,23.99,38.62,8.11,9.11,10.45,1.23
1970-01-01 00:00:01.658757600,1,290.39,0.98,22.28,50.07,8.34,9.06,10.44,1.31
1970-01-01 00:00:01.658761200,1,290.39,0.82,20.05,70.1,8.46,9.21,10.61,1.31
1970-01-01 00:00:01.658764800,2,283.72,0.56,16.28,87.98,7.75,8.56,9.49,0.98
1970-01-01 00:00:01.658768400,2,277.04,0.69,13.88,94.41,7.09,7.12,7.76,0.82
1970-01-01 00:00:01.658772000,2,273.7,0.85,12.85,103.0,6.85,6.36,6.92,0.81
1970-01-01 00:00:01.658775600,2,277.04,0.99,14.05,107.29,7.39,6.24,6.81,0.9
1970-01-01 00:00:01.658779200,2,293.73,1.05,17.82,113.01,8.7,7.1,7.76,1.03
1970-01-01 00:00:01.658782800,2,310.42,1.01,21.42,114.44,9.3,7.97,8.66,1.04
1970-01-01 00:00:01.658786400,2,333.79,0.89,27.08,107.29,9.89,8.86,9.75,1.2
1970-01-01 00:00:01.658790000,2,347.14,0.41,31.19,90.84,9.89,9.14,10.3,1.27
1970-01-01 00:00:01.658793600,1,350.48,0.05,30.5,75.1,9.3,9.48,10.74,1.17
1970-01-01 00:00:01.658797200,2,360.49,0.0,31.19,65.09,8.94,10.63,11.97,1.09
1970-01-01 00:00:01.658800800,2,377.18,0.0,34.62,56.51,8.82,12.06,13.62,1.06
1970-01-01 00:00:01.658804400,2,383.85,0.0,36.67,46.49,8.46,12.89,14.59,0.97
1970-01-01 00:00:01.658808000,2,377.18,0.0,35.64,38.27,7.99,12.91,14.58,0.81
1970-01-01 00:00:01.658811600,2,373.84,0.01,37.01,27.54,8.34,12.3,14.29,0.87
1970-01-01 00:00:01.658815200,2,387.19,0.09,40.78,17.34,9.66,12.25,14.67,1.01
1970-01-01 00:00:01.658818800,2,357.15,0.05,30.5,16.81,8.46,11.33,13.19,0.85
1970-01-01 00:00:01.658822400,1,287.06,0.06,19.19,17.17,6.26,7.25,8.45,0.8
1970-01-01 00:00:01.658826000,1,250.34,0.08,16.79,18.06,6.32,4.96,6.04,0.9
1970-01-01 00:00:01.658829600,1,243.66,0.2,18.51,15.38,6.85,4.35,5.53,1.03
1970-01-01 00:00:01.658833200,1,263.69,1.75,24.68,9.39,7.99,4.63,6.09,1.38
1970-01-01 00:00:01.658836800,1,293.73,7.1,28.79,11.44,10.01,4.93,6.73,1.9
1970-01-01 00:00:01.658840400,1,297.07,8.94,28.79,28.97,11.56,4.59,6.4,2.12
1970-01-01 00:00:01.658844000,1,297.07,8.38,29.82,53.64,12.64,4.75,6.56,2.25
1970-01-01 00:00:01.658847600,2,297.07,6.31,30.85,97.27,13.95,6.54,8.4,2.31
1970-01-01 00:00:01.658851200,3,280.38,3.07,24.68,137.33,12.28,8.12,9.61,1.99
1970-01-01 00:00:01.658854800,3,267.03,1.79,16.96,164.51,10.13,9.08,10.35,1.63
1970-01-01 00:00:01.658858400,4,260.35,1.15,12.17,185.97,8.58,9.5,10.73,1.35
1970-01-01 00:00:01.658862000,3,250.34,0.89,10.37,171.66,6.85,6.91,7.86,1.06
1970-01-01 00:00:01.658865600,3,243.66,0.96,11.82,145.91,6.44,4.66,5.44,0.99
1970-01-01 00:00:01.658869200,3,247.0,0.91,14.74,131.61,6.32,4.31,5.07,1.04
1970-01-01 00:00:01.658872800,2,297.07,1.69,30.85,118.73,9.06,5.48,6.65,1.69
1970-01-01 00:00:01.658876400,2,343.8,1.1,44.55,101.57,10.61,6.76,8.4,2.12
1970-01-01 00:00:01.658880000,2,363.83,0.18,45.24,87.98,10.61,7.49,9.48,2.15
1970-01-01 00:00:01.658883600,2,390.53,0.0,47.98,66.52,10.01,8.65,10.98,2.31
1970-01-01 00:00:01.658887200,2,423.91,0.0,56.21,43.27,8.94,9.93,12.67,2.44
1970-01-01 00:00:01.658890800,2,433.92,0.1,60.32,22.89,7.09,10.1,13.1,2.25
1970-01-01 00:00:01.658894400,2,410.56,0.59,55.52,11.09,5.3,9.46,12.38,1.8
1970-01-01 00:00:01.658898000,2,377.18,1.17,47.3,5.68,4.53,8.91,11.66,1.39
1970-01-01 00:00:01.658901600,1,340.46,1.68,37.7,3.44,4.29,8.32,10.83,1.03
1970-01-01 00:00:01.658905200,1,307.08,3.69,29.82,1.16,4.47,7.66,9.96,0.95
1970-01-01 00:00:01.658908800,1,287.06,7.6,25.02,0.18,5.72,7.37,9.67,1.22
1970-01-01 00:00:01.658912400,1,283.72,12.52,23.31,0.04,7.45,7.41,9.86,1.58
1970-01-01 00:00:01.658916000,1,310.42,20.79,23.31,0.02,9.3,7.74,10.48,2.18
1970-01-01 00:00:01.658919600,1,440.6,48.28,26.05,0.58,11.09,9.55,13.33,3.99
1970-01-01 00:00:01.658923200,2,687.6,96.56,38.73,3.0,11.56,13.16,18.4,5.76
1970-01-01 00:00:01.658926800,2,480.65,26.38,64.43,37.19,21.7,10.75,14.6,3.8
