,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
3514,2021-05-28 09:00:00,2,433.92,15.87,20.91,27.9,6.44,17.62,21.27,6.84
3515,2021-05-28 10:00:00,1,270.37,3.63,12.0,77.96,4.11,9.14,11.03,3.45
3516,2021-05-28 11:00:00,2,240.33,2.1,8.14,94.41,3.37,6.97,8.44,2.79
3517,2021-05-28 12:00:00,2,230.31,1.76,6.77,101.57,3.07,7.03,8.42,2.6
3518,2021-05-28 13:00:00,2,223.64,1.54,6.43,105.86,2.89,6.65,8.01,2.5
3519,2021-05-28 14:00:00,2,223.64,1.47,6.6,107.29,2.74,6.25,7.61,2.57
3520,2021-05-28 15:00:00,2,223.64,1.48,7.11,104.43,2.59,6.15,7.55,2.72
3521,2021-05-28 16:00:00,2,253.68,2.4,11.82,94.41,3.43,7.76,9.54,4.18
3522,2021-05-28 17:00:00,2,313.76,3.49,18.85,78.68,4.53,10.68,13.02,6.65
3523,2021-05-28 18:00:00,2,353.81,3.1,23.31,65.09,4.83,12.38,15.03,7.85
3524,2021-05-28 19:00:00,2,397.21,1.51,29.13,50.78,4.89,14.29,17.22,9.5
3525,2021-05-28 20:00:00,2,473.98,0.19,37.36,32.54,5.31,17.9,21.26,12.16
3526,2021-05-28 21:00:00,2,487.33,0.22,38.73,23.96,4.89,18.96,22.34,11.4
3527,2021-05-28 22:00:00,2,400.54,0.11,30.5,25.39,3.4,15.34,18.19,7.85
3528,2021-05-28 23:00:00,2,323.77,0.06,21.59,28.25,2.24,12.0,14.34,5.26
3529,2021-05-29 00:00:00,2,290.39,0.06,17.14,27.54,1.79,10.73,12.78,3.9
3530,2021-05-29 01:00:00,2,293.73,0.12,16.79,23.6,1.77,10.96,12.9,3.2
3531,2021-05-29 02:00:00,2,307.08,0.23,17.82,18.95,1.88,11.65,13.59,3.04
3532,2021-05-29 03:00:00,2,320.44,0.48,19.19,14.31,2.03,12.38,14.36,3.1
3533,2021-05-29 04:00:00,2,353.81,1.4,22.62,8.32,2.47,14.0,16.17,3.58
3534,2021-05-29 05:00:00,3,514.03,11.29,29.13,1.41,4.47,21.76,24.87,4.69
3535,2021-05-29 06:00:00,4,680.92,28.61,31.87,2.01,6.56,30.81,34.98,6.33
3536,2021-05-29 07:00:00,4,700.95,32.63,32.22,5.05,7.15,31.09,35.49,7.85
3537,2021-05-29 08:00:00,4,614.17,27.94,28.45,10.82,6.74,26.87,31.03,9.75
3538,2021-05-29 09:00:00,3,473.98,18.55,21.76,23.25,5.84,20.93,24.41,10.01
3539,2021-05-29 10:00:00,2,260.35,3.69,9.6,76.53,4.05,10.55,12.21,3.96
3540,2021-05-29 11:00:00,2,220.3,1.58,5.48,98.71,2.89,7.66,8.75,2.85
3541,2021-05-29 12:00:00,2,208.62,1.02,3.98,108.72,2.15,6.94,7.8,2.63
3542,2021-05-29 13:00:00,2,200.27,0.73,3.38,111.58,1.64,5.78,6.48,2.28
3543,2021-05-29 14:00:00,2,198.6,0.66,3.38,110.15,1.46,4.76,5.4,2.19
3544,2021-05-29 15:00:00,2,198.6,0.59,3.86,107.29,1.42,4.4,5.04,2.28
3545,2021-05-29 16:00:00,2,223.64,0.64,8.23,97.28,2.12,5.07,5.93,3.64
3546,2021-05-29 17:00:00,2,257.02,0.46,13.37,84.4,2.86,6.2,7.32,5.51
3547,2021-05-29 18:00:00,1,283.72,0.18,16.45,75.1,3.25,6.96,8.25,6.4
3548,2021-05-29 19:00:00,1,293.73,0.08,16.62,70.1,3.22,7.03,8.35,7.22
3549,2021-05-29 20:00:00,1,300.41,0.01,17.14,64.37,3.16,7.39,8.74,8.36
3550,2021-05-29 21:00:00,1,287.06,0.0,16.11,60.8,2.8,7.31,8.63,9.25
3551,2021-05-29 22:00:00,1,243.66,0.0,11.82,61.51,2.09,6.43,7.6,9.5
3552,2021-05-29 23:00:00,1,226.97,0.0,9.68,61.51,1.83,6.54,7.68,9.5
3553,2021-05-30 00:00:00,1,223.64,0.0,8.91,59.37,1.77,6.97,8.13,8.61
3554,2021-05-30 01:00:00,1,223.64,0.0,8.91,57.22,1.79,7.16,8.36,7.6
3555,2021-05-30 02:00:00,1,220.3,0.0,8.65,56.51,1.77,7.04,8.24,6.9
3556,2021-05-30 03:00:00,1,220.3,0.0,8.48,57.22,1.91,7.38,8.64,5.95
3557,2021-05-30 04:00:00,1,226.97,0.0,9.51,56.51,2.38,9.06,10.56,5.19
3558,2021-05-30 05:00:00,2,280.38,0.2,16.45,47.21,3.43,12.74,14.81,5.45
3559,2021-05-30 06:00:00,2,333.79,2.93,21.08,39.34,4.23,15.37,17.91,6.14
3560,2021-05-30 07:00:00,2,347.14,6.59,18.68,40.77,4.41,15.48,18.16,6.71
3561,2021-05-30 08:00:00,2,327.11,7.04,15.42,47.21,4.41,14.42,17.02,7.28
3562,2021-05-30 09:00:00,2,290.39,5.48,12.34,58.65,4.29,13.34,15.74,7.41
3563,2021-05-30 10:00:00,2,226.97,1.96,6.77,90.84,2.98,7.97,9.53,4.81
3564,2021-05-30 11:00:00,2,210.29,1.16,4.5,104.43,2.35,6.54,7.77,3.86
3565,2021-05-30 12:00:00,2,201.94,0.91,3.64,108.72,2.12,6.33,7.42,3.42
3566,2021-05-30 13:00:00,2,196.93,0.71,3.38,110.15,2.12,5.99,6.96,2.88
3567,2021-05-30 14:00:00,2,193.6,0.55,3.64,108.72,2.06,5.47,6.35,2.57
3568,2021-05-30 15:00:00,2,191.93,0.36,4.24,103.0,1.74,4.81,5.59,2.41
3569,2021-05-30 16:00:00,2,213.62,0.51,8.82,92.98,2.33,5.31,6.24,3.45
3570,2021-05-30 17:00:00,2,253.68,0.53,14.4,82.97,3.13,6.88,8.13,5.45
3571,2021-05-30 18:00:00,1,293.73,0.28,18.68,75.1,3.67,8.36,9.87,6.97
3572,2021-05-30 19:00:00,1,317.1,0.18,21.08,67.23,3.82,9.49,11.16,8.61
3573,2021-05-30 20:00:00,2,337.12,0.02,22.62,59.37,3.76,10.6,12.37,9.63
3574,2021-05-30 21:00:00,2,317.1,0.0,20.74,56.51,3.25,10.53,12.21,8.99
3575,2021-05-30 22:00:00,1,257.02,0.0,14.05,62.23,2.24,8.33,9.62,7.28
3576,2021-05-30 23:00:00,1,240.33,0.0,12.17,64.37,2.12,7.29,8.44,7.03
3577,2021-05-31 00:00:00,1,236.99,0.0,11.14,63.66,2.03,6.82,7.89,7.22
3578,2021-05-31 01:00:00,1,240.33,0.0,11.14,60.08,2.06,6.92,8.02,7.22
3579,2021-05-31 02:00:00,1,250.34,0.0,12.0,55.08,2.24,7.46,8.65,7.22
3580,2021-05-31 03:00:00,1,257.02,0.0,13.02,50.07,2.38,7.88,9.18,6.97
3581,2021-05-31 04:00:00,1,277.04,0.01,15.77,42.92,2.74,8.57,10.04,7.22
3582,2021-05-31 05:00:00,2,363.83,0.81,26.73,27.18,4.17,12.02,14.1,8.04
3583,2021-05-31 06:00:00,2,410.56,6.26,27.76,24.68,5.13,13.6,16.08,7.98
3584,2021-05-31 07:00:00,1,330.45,6.31,18.51,40.41,4.59,9.61,11.73,6.08
3585,2021-05-31 08:00:00,1,297.07,5.59,14.05,52.21,4.35,8.08,10.03,5.51
3586,2021-05-31 09:00:00,1,263.69,4.08,10.71,65.8,4.05,7.21,8.97,5.07
3587,2021-05-31 10:00:00,2,211.95,1.36,5.1,101.57,2.35,4.7,5.68,2.6
3588,2021-05-31 11:00:00,2,203.61,0.99,4.03,111.58,2.03,4.6,5.43,2.15
3589,2021-05-31 12:00:00,2,201.94,0.92,3.81,115.87,2.06,4.99,5.8,2.12
3590,2021-05-31 13:00:00,3,200.27,0.88,3.86,120.16,2.12,5.23,6.03,2.06
3591,2021-05-31 14:00:00,3,200.27,0.85,3.9,121.59,2.06,5.14,5.9,1.88
3592,2021-05-31 15:00:00,3,200.27,0.85,4.2,121.59,2.0,5.1,5.81,1.79
3593,2021-05-31 16:00:00,2,223.64,1.45,7.8,117.3,2.71,6.28,7.19,2.34
3594,2021-05-31 17:00:00,2,263.69,2.01,12.85,108.72,3.58,8.34,9.61,3.04
3595,2021-05-31 18:00:00,2,293.73,1.73,16.62,98.71,3.99,9.67,11.2,3.36
3596,2021-05-31 19:00:00,2,313.76,0.74,19.88,87.98,4.17,10.54,12.22,4.05
3597,2021-05-31 20:00:00,2,330.45,0.04,21.94,76.53,4.29,11.43,13.22,5.07
3598,2021-05-31 21:00:00,2,313.76,0.0,20.05,72.24,3.79,10.71,12.39,5.7
3599,2021-05-31 22:00:00,1,257.02,0.0,13.54,76.53,2.68,8.14,9.41,5.13
3600,2021-05-31 23:00:00,1,233.65,0.0,10.63,77.96,2.27,7.17,8.26,4.88
3601,2021-06-01 00:00:00,1,230.31,0.0,9.6,77.25,2.15,7.18,8.22,5.0
3602,2021-06-01 01:00:00,1,220.3,0.0,8.31,75.1,1.94,6.93,7.92,5.26
3603,2021-06-01 02:00:00,1,220.3,0.0,8.57,69.38,1.89,7.09,8.1,6.02
3604,2021-06-01 03:00:00,1,226.97,0.0,9.77,61.51,1.91,7.45,8.53,6.65
3605,2021-06-01 04:00:00,1,240.33,0.0,12.68,52.93,2.18,8.19,9.42,7.47
3606,2021-06-01 05:00:00,2,310.42,0.45,23.31,36.84,3.25,11.14,12.87,8.23
3607,2021-06-01 06:00:00,2,367.17,5.48,28.45,28.61,4.29,13.61,15.75,8.23
3608,2021-06-01 07:00:00,2,340.46,8.61,22.62,35.41,4.41,12.31,14.45,7.35
3609,2021-06-01 08:00:00,2,320.44,8.83,18.68,43.27,4.53,11.52,13.65,7.09
3610,2021-06-01 09:00:00,2,290.39,6.54,15.42,58.65,4.53,11.03,13.05,7.03
3611,2021-06-01 10:00:00,2,236.99,2.63,9.17,91.55,3.79,9.95,11.41,5.32
3612,2021-06-01 11:00:00,2,220.3,1.58,6.68,110.15,3.34,10.94,12.2,4.75
3613,2021-06-01 12:00:00,2,211.95,1.2,5.66,118.73,3.04,11.94,13.13,4.75
3614,2021-06-01 13:00:00,3,200.27,0.85,4.37,124.45,2.35,10.47,11.35,3.83
3615,2021-06-01 14:00:00,3,195.27,0.76,4.28,125.89,2.03,9.43,10.17,3.2
3616,2021-06-01 15:00:00,3,193.6,0.76,4.76,123.02,1.91,9.22,9.92,3.01
3617,2021-06-01 16:00:00,2,216.96,1.5,9.68,114.44,2.77,10.28,11.22,3.33
3618,2021-06-01 17:00:00,2,257.02,2.12,15.59,103.0,3.58,12.14,13.42,3.83
3619,2021-06-01 18:00:00,2,283.72,1.79,19.02,91.55,3.76,13.2,14.71,4.12
3620,2021-06-01 19:00:00,2,290.39,0.71,20.22,78.68,3.43,12.72,14.24,4.18
3621,2021-06-01 20:00:00,2,287.06,0.03,18.85,67.23,2.98,11.73,13.14,4.43
3622,2021-06-01 21:00:00,2,263.69,0.0,15.59,62.94,2.41,10.09,11.29,4.81
3623,2021-06-01 22:00:00,1,220.3,0.0,10.45,67.23,1.68,8.12,9.01,4.37
3624,2021-06-01 23:00:00,1,201.94,0.0,7.88,70.81,1.49,8.0,8.73,4.05
3625,2021-06-02 00:00:00,1,196.93,0.0,6.86,72.24,1.46,8.02,8.71,4.24
3626,2021-06-02 01:00:00,1,205.28,0.0,7.71,65.8,1.51,8.29,9.06,4.31
3627,2021-06-02 02:00:00,1,216.96,0.0,9.68,54.36,1.57,8.94,9.86,3.77
3628,2021-06-02 03:00:00,1,226.97,0.0,11.82,43.63,1.64,9.62,10.71,2.79
3629,2021-06-02 04:00:00,2,250.34,0.04,15.77,31.47,1.94,10.8,12.14,2.19
3630,2021-06-02 05:00:00,2,323.77,1.77,26.73,14.48,3.04,14.38,16.36,2.57
3631,2021-06-02 06:00:00,2,380.52,10.95,27.08,12.7,3.99,16.92,19.56,3.17
3632,2021-06-02 07:00:00,2,350.48,12.96,22.62,20.21,4.11,15.03,17.88,3.45
3633,2021-06-02 08:00:00,2,347.14,13.52,21.94,22.53,4.53,14.23,17.81,3.52
3634,2021-06-02 09:00:00,2,333.79,11.85,21.76,26.82,4.89,14.19,18.68,3.52
3635,2021-06-02 10:00:00,1,226.97,1.65,12.68,54.36,3.34,9.93,12.23,3.17
3636,2021-06-02 11:00:00,1,206.95,0.56,8.65,67.23,2.59,7.18,8.43,2.57
3637,2021-06-02 12:00:00,1,203.61,0.42,7.37,69.38,2.3,4.57,5.46,1.84
3638,2021-06-02 13:00:00,1,200.27,0.4,6.77,68.67,2.12,2.78,3.49,1.31
3639,2021-06-02 14:00:00,1,201.94,0.52,7.37,67.23,2.21,2.54,3.24,1.24
3640,2021-06-02 15:00:00,1,206.95,0.7,8.57,67.23,2.33,2.87,3.61,1.25
3641,2021-06-02 16:00:00,1,213.62,0.88,10.03,67.95,2.56,3.28,4.07,1.3
3642,2021-06-02 17:00:00,1,226.97,0.92,10.97,67.95,2.74,3.8,4.71,1.41
3643,2021-06-02 18:00:00,1,236.99,0.73,11.82,65.8,2.89,4.27,5.32,1.54
3644,2021-06-02 19:00:00,1,357.15,1.13,27.76,41.84,4.35,8.99,11.04,2.31
3645,2021-06-02 20:00:00,2,507.36,1.72,45.24,11.0,5.42,15.81,19.43,2.47
3646,2021-06-02 21:00:00,2,540.73,5.48,43.18,1.65,4.77,17.84,22.34,1.76
3647,2021-06-02 22:00:00,2,433.92,3.86,33.93,2.1,3.16,13.88,18.31,1.03
3648,2021-06-02 23:00:00,2,350.48,1.44,26.73,5.28,2.35,10.6,14.63,0.79
3649,2021-06-03 00:00:00,1,320.44,0.87,21.94,7.15,2.12,9.45,13.02,0.77
3650,2021-06-03 01:00:00,1,307.08,0.89,19.36,6.88,2.09,8.99,12.1,0.78
3651,2021-06-03 02:00:00,1,293.73,1.02,17.31,6.08,2.15,8.53,11.32,0.75
3652,2021-06-03 03:00:00,1,283.72,1.16,16.45,5.45,2.27,8.07,10.71,0.77
3653,2021-06-03 04:00:00,1,290.39,1.63,17.99,4.6,2.68,8.32,11.12,0.93
3654,2021-06-03 05:00:00,2,383.85,8.94,23.31,0.84,4.23,12.56,16.05,1.63
3655,2021-06-03 06:00:00,2,507.36,24.14,26.39,0.81,6.26,18.51,23.09,2.53
3656,2021-06-03 07:00:00,3,580.79,35.32,28.79,1.65,8.23,22.28,27.87,3.2
3657,2021-06-03 08:00:00,4,654.22,45.15,30.16,1.88,10.13,25.78,32.67,3.71
3658,2021-06-03 09:00:00,4,714.3,53.64,32.9,1.99,12.64,29.0,37.18,4.56
3659,2021-06-03 10:00:00,2,377.18,7.94,38.04,29.33,10.49,14.43,19.67,4.69
3660,2021-06-03 11:00:00,2,297.07,3.38,26.73,52.21,7.99,11.05,15.1,3.9
3661,2021-06-03 12:00:00,2,280.38,3.05,22.28,65.09,7.27,10.22,13.77,3.58
3662,2021-06-03 13:00:00,1,270.37,2.54,19.71,76.53,6.91,9.89,13.14,3.39
3663,2021-06-03 14:00:00,2,257.02,1.87,17.65,85.12,6.26,9.23,12.14,3.17
3664,2021-06-03 15:00:00,2,247.0,1.43,16.28,88.69,5.19,8.12,10.64,2.91
3665,2021-06-03 16:00:00,2,250.34,1.38,18.17,86.55,4.95,7.75,10.01,2.91
3666,2021-06-03 17:00:00,1,277.04,1.55,22.62,79.39,5.42,8.48,10.77,3.2
3667,2021-06-03 18:00:00,1,303.75,1.3,26.05,72.24,5.72,9.11,11.43,3.48
3668,2021-06-03 19:00:00,4,694.28,11.4,63.06,17.88,9.54,26.0,30.52,6.02
3669,2021-06-03 20:00:00,5,1335.14,62.59,68.55,0.1,14.19,60.45,68.06,8.04
3670,2021-06-03 21:00:00,5,1895.9,114.44,67.86,0.0,17.17,96.91,106.12,8.99
3671,2021-06-03 22:00:00,5,2109.53,141.26,66.49,0.0,16.45,116.75,125.68,7.92
3672,2021-06-03 23:00:00,5,2029.42,141.26,57.58,0.0,11.68,118.96,126.93,5.19
3673,2021-06-04 00:00:00,5,1815.8,118.02,49.35,0.0,8.35,109.53,115.33,3.74
3674,2021-06-04 01:00:00,5,1375.2,67.95,53.47,0.0,7.99,86.73,90.93,2.72
3675,2021-06-04 02:00:00,5,1094.82,41.57,48.67,0.0,7.09,74.73,78.33,1.81
3676,2021-06-04 03:00:00,5,814.44,19.45,43.87,0.09,6.44,65.35,68.37,1.33
3677,2021-06-04 04:00:00,4,467.3,0.12,34.27,29.33,6.38,46.29,48.45,1.38
3678,2021-06-04 05:00:00,4,427.25,0.18,33.59,27.54,5.84,36.48,38.85,3.26
3679,2021-06-04 06:00:00,4,460.63,2.91,40.44,11.18,6.14,30.66,33.37,5.32
3680,2021-06-04 07:00:00,3,440.6,7.26,38.04,4.25,6.02,24.8,27.3,5.89
3681,2021-06-04 08:00:00,3,423.91,10.62,33.59,3.0,6.2,20.87,23.26,4.94
3682,2021-06-04 09:00:00,2,390.53,8.61,32.56,3.67,6.14,19.14,21.6,3.61
3683,2021-06-04 10:00:00,2,317.1,1.37,28.79,16.27,4.77,13.97,15.81,2.53
3684,2021-06-04 11:00:00,2,367.17,1.63,35.99,20.39,6.32,15.25,17.36,2.22
3685,2021-06-04 12:00:00,2,407.22,2.79,41.13,20.03,7.27,15.03,17.48,1.71
3686,2021-06-04 13:00:00,1,290.39,2.49,21.76,36.84,4.71,7.86,9.32,1.22
3687,2021-06-04 14:00:00,1,230.31,2.18,13.02,41.13,3.93,5.09,6.16,1.28
3688,2021-06-04 15:00:00,1,223.64,2.46,12.51,47.92,3.76,4.35,5.32,1.31
3689,2021-06-04 16:00:00,1,226.97,2.29,12.85,59.37,3.52,5.32,6.26,1.31
3690,2021-06-04 17:00:00,1,240.33,1.62,15.25,60.8,3.87,5.97,6.97,1.46
3691,2021-06-04 18:00:00,1,253.68,0.81,16.62,57.22,4.29,5.33,6.39,1.57
3692,2021-06-04 19:00:00,1,260.35,0.16,18.17,52.21,4.77,5.58,6.71,1.63
3693,2021-06-04 20:00:00,1,267.03,0.02,21.08,42.2,4.89,6.61,7.86,1.63
3694,2021-06-04 21:00:00,1,257.02,0.02,22.62,35.05,4.77,7.31,8.61,1.39
3695,2021-06-04 22:00:00,1,230.31,0.01,22.96,35.76,5.13,8.33,9.66,1.08
3696,2021-06-04 23:00:00,1,210.29,0.0,18.17,45.78,5.13,8.65,10.21,0.94
3697,2021-06-05 00:00:00,1,198.6,0.0,12.0,59.37,4.59,7.05,9.2,1.08
3698,2021-06-05 01:00:00,1,195.27,0.0,9.68,65.8,4.23,5.75,8.04,1.09
3699,2021-06-05 02:00:00,1,195.27,0.0,9.51,67.23,4.11,5.05,7.23,1.0
3700,2021-06-05 03:00:00,1,196.93,0.0,10.03,65.8,4.11,5.26,7.3,0.91
3701,2021-06-05 04:00:00,1,201.94,0.0,11.31,61.51,4.23,6.14,8.16,0.97
3702,2021-06-05 05:00:00,1,226.97,0.01,15.42,52.21,4.53,7.69,9.62,1.11
3703,2021-06-05 06:00:00,1,243.66,0.06,19.36,43.99,4.77,8.62,10.57,1.25
3704,2021-06-05 07:00:00,1,243.66,0.23,19.88,42.92,4.83,7.95,10.0,1.49
3705,2021-06-05 08:00:00,1,236.99,0.51,17.82,49.35,4.89,8.23,10.69,1.73
3706,2021-06-05 09:00:00,1,223.64,0.8,14.57,58.65,4.89,8.18,11.03,1.88
3707,2021-06-05 10:00:00,1,208.62,1.06,9.25,77.96,3.99,6.75,9.03,1.63
3708,2021-06-05 11:00:00,2,201.94,0.79,6.86,90.84,3.46,5.88,7.67,1.47
3709,2021-06-05 12:00:00,2,200.27,0.66,6.0,97.28,3.22,5.77,7.42,1.46
3710,2021-06-05 13:00:00,2,196.93,0.82,4.84,103.0,3.01,5.71,7.3,1.47
3711,2021-06-05 14:00:00,2,196.93,0.78,4.88,104.43,2.77,5.07,6.43,1.44
3712,2021-06-05 15:00:00,2,198.6,0.76,5.48,101.57,2.62,4.57,5.71,1.43
3713,2021-06-05 16:00:00,2,205.28,0.73,7.28,95.84,2.65,4.51,5.53,1.54
3714,2021-06-05 17:00:00,2,220.3,0.75,9.85,90.84,2.95,4.96,6.01,1.88
3715,2021-06-05 18:00:00,2,236.99,0.59,11.65,87.26,3.19,5.52,6.63,2.22
3716,2021-06-05 19:00:00,1,267.03,0.3,15.94,79.39,3.76,7.01,8.36,2.98
3717,2021-06-05 20:00:00,1,313.76,0.03,20.74,67.23,4.29,9.2,10.91,3.83
3718,2021-06-05 21:00:00,2,320.44,0.0,21.94,60.8,4.11,10.2,12.03,3.77
3719,2021-06-05 22:00:00,1,287.06,0.0,18.85,59.37,3.49,9.55,11.3,3.1
3720,2021-06-05 23:00:00,1,253.68,0.0,15.42,59.37,3.16,9.41,11.15,2.72
3721,2021-06-06 00:00:00,2,240.33,0.0,13.71,56.51,3.07,10.29,12.11,2.53
3722,2021-06-06 01:00:00,2,240.33,0.0,13.71,52.21,2.98,11.15,13.09,2.31
3723,2021-06-06 02:00:00,2,250.34,0.0,14.74,43.99,2.92,11.58,13.61,2.15
3724,2021-06-06 03:00:00,2,260.35,0.01,16.45,37.19,3.01,11.58,13.7,2.12
3725,2021-06-06 04:00:00,2,280.38,0.04,19.36,30.04,3.31,11.63,13.92,2.28
3726,2021-06-06 05:00:00,2,343.8,1.06,28.1,18.6,4.53,13.77,16.58,2.79
3727,2021-06-06 06:00:00,2,413.9,8.49,31.53,15.56,5.96,16.54,20.01,3.33
3728,2021-06-06 07:00:00,2,433.92,15.42,29.47,20.92,7.09,16.89,20.71,3.8
3729,2021-06-06 08:00:00,2,433.92,17.43,27.76,27.54,7.99,16.39,20.34,4.43
3730,2021-06-06 09:00:00,2,387.19,13.64,26.05,42.92,8.58,14.78,18.48,4.5
3731,2021-06-06 10:00:00,2,257.02,3.58,14.57,97.28,5.96,9.36,11.47,2.76
3732,2021-06-06 11:00:00,2,226.97,1.59,9.6,115.87,4.83,8.7,10.36,2.66
3733,2021-06-06 12:00:00,3,211.95,0.99,7.54,120.16,3.99,8.53,10.03,3.36
3734,2021-06-06 13:00:00,3,203.61,0.83,6.51,120.16,3.43,7.76,9.12,3.52
3735,2021-06-06 14:00:00,2,200.27,0.81,6.26,117.3,3.13,6.87,8.08,3.23
3736,2021-06-06 15:00:00,2,198.6,0.82,6.26,114.44,2.86,6.3,7.41,3.1
3737,2021-06-06 16:00:00,2,220.3,1.15,11.31,105.86,3.79,6.95,8.28,3.64
3738,2021-06-06 17:00:00,2,263.69,1.15,18.68,89.41,5.01,8.51,10.24,4.62
3739,2021-06-06 18:00:00,1,297.07,0.58,22.96,77.25,5.48,9.73,11.75,5.0
3740,2021-06-06 19:00:00,2,300.41,0.13,21.76,73.67,5.07,10.09,12.17,5.45
3741,2021-06-06 20:00:00,2,290.39,0.01,19.02,72.24,4.47,10.51,12.63,5.13
3742,2021-06-06 21:00:00,2,267.03,0.0,16.28,69.38,3.87,11.12,13.43,4.12
3743,2021-06-06 22:00:00,2,233.65,0.0,13.02,65.8,3.1,10.36,12.87,2.98
3744,2021-06-06 23:00:00,1,226.97,0.0,13.2,58.65,2.98,9.36,11.95,2.95
3745,2021-06-07 00:00:00,1,226.97,0.0,13.54,50.78,2.98,8.63,11.14,3.39
3746,2021-06-07 01:00:00,1,240.33,0.01,14.4,42.2,2.98,8.5,10.96,3.14
3747,2021-06-07 02:00:00,1,260.35,0.02,16.45,31.83,3.07,9.22,11.78,2.82
3748,2021-06-07 03:00:00,2,283.72,0.12,19.02,21.64,3.31,10.27,13.01,3.01
3749,2021-06-07 04:00:00,2,313.76,0.59,22.96,11.8,3.76,11.85,14.87,3.61
3750,2021-06-07 05:00:00,2,410.56,6.82,28.79,3.17,5.36,16.38,20.1,4.43
3751,2021-06-07 06:00:00,3,507.36,21.01,28.45,5.68,7.39,21.21,25.62,5.45
3752,2021-06-07 07:00:00,3,514.03,25.93,27.42,11.27,8.94,22.01,26.48,6.84
3753,2021-06-07 08:00:00,3,534.06,27.05,27.76,17.17,10.49,23.84,28.32,8.23
3754,2021-06-07 09:00:00,4,500.68,20.79,30.5,31.83,12.76,25.89,30.18,7.98
3755,2021-06-07 10:00:00,2,290.39,4.14,19.19,101.57,8.35,13.6,15.69,3.83
3756,2021-06-07 11:00:00,3,247.0,1.76,12.51,120.16,6.32,9.31,10.8,3.55
3757,2021-06-07 12:00:00,3,230.31,1.03,10.63,124.45,5.6,7.94,9.28,4.18
3758,2021-06-07 13:00:00,3,223.64,0.96,10.11,124.45,5.36,7.86,9.15,3.77
3759,2021-06-07 14:00:00,3,220.3,0.99,9.85,123.02,5.25,7.9,9.17,3.04
3760,2021-06-07 15:00:00,3,216.96,1.09,9.77,121.59,4.95,7.75,8.97,2.63
3761,2021-06-07 16:00:00,2,253.68,2.12,16.11,113.01,5.96,9.3,10.86,3.2
3762,2021-06-07 17:00:00,2,327.11,3.24,26.05,98.71,7.63,12.7,14.9,4.37
3763,2021-06-07 18:00:00,2,390.53,3.05,32.56,83.69,8.35,15.57,18.22,5.19
3764,2021-06-07 19:00:00,2,423.91,1.4,36.33,68.67,8.35,17.06,19.96,5.83
3765,2021-06-07 20:00:00,2,423.91,0.09,34.62,57.22,7.27,17.05,19.88,6.33
3766,2021-06-07 21:00:00,2,370.5,0.0,28.1,55.79,5.72,15.09,17.57,6.21
3767,2021-06-07 22:00:00,2,290.39,0.0,20.05,59.37,4.05,12.13,14.23,6.14
3768,2021-06-07 23:00:00,2,250.34,0.0,16.11,60.8,3.28,10.91,12.9,5.95
3769,2021-06-08 00:00:00,2,243.66,0.0,14.74,61.51,3.1,10.93,12.88,4.88
3770,2021-06-08 01:00:00,2,253.68,0.0,15.08,60.8,3.19,11.44,13.45,3.45
3771,2021-06-08 02:00:00,2,270.37,0.0,16.62,55.08,3.4,12.22,14.39,2.22
3772,2021-06-08 03:00:00,2,287.06,0.0,18.85,46.49,3.58,12.81,15.13,1.63
3773,2021-06-08 04:00:00,2,307.08,0.03,22.96,34.69,3.87,13.31,15.84,1.62
3774,2021-06-08 05:00:00,2,397.21,1.08,35.64,16.63,5.42,16.67,19.78,2.38
3775,2021-06-08 06:00:00,3,494.0,7.6,45.24,7.33,7.45,20.79,24.6,3.36
3776,2021-06-08 07:00:00,3,507.36,13.41,45.24,13.59,9.06,22.14,26.35,4.31
3777,2021-06-08 08:00:00,3,507.36,17.66,39.76,27.18,10.13,22.88,27.29,5.57
3778,2021-06-08 09:00:00,3,453.95,13.97,34.27,54.36,10.85,23.2,27.49,5.76
3779,2021-06-08 10:00:00,3,267.03,2.96,14.4,128.75,6.8,18.06,20.53,3.67
3780,2021-06-08 11:00:00,3,233.65,1.51,8.82,147.34,5.36,13.4,15.28,3.58
3781,2021-06-08 12:00:00,3,226.97,1.26,7.97,154.5,5.13,12.66,14.39,3.33
3782,2021-06-08 13:00:00,3,223.64,1.24,7.97,153.07,5.07,11.87,13.49,2.91
3783,2021-06-08 14:00:00,3,220.3,1.23,8.31,148.77,4.77,10.8,12.32,2.66
3784,2021-06-08 15:00:00,3,216.96,1.2,9.17,138.76,4.35,9.55,10.97,2.66
3785,2021-06-08 16:00:00,2,253.68,2.29,17.65,118.73,5.48,9.69,11.39,3.39
3786,2021-06-08 17:00:00,2,337.12,3.91,29.47,94.41,7.27,11.84,14.13,4.56
3787,2021-06-08 18:00:00,2,417.23,4.19,36.67,73.67,8.35,13.91,16.64,5.45
3788,2021-06-08 19:00:00,2,447.27,2.1,40.1,56.51,8.46,14.47,17.35,6.08
3789,2021-06-08 20:00:00,2,440.6,0.16,39.07,43.63,7.45,13.73,16.5,6.52
3790,2021-06-08 21:00:00,2,390.53,0.01,32.56,38.98,5.84,11.33,13.68,6.33
3791,2021-06-08 22:00:00,1,327.11,0.02,26.05,34.33,4.11,8.62,10.48,6.08
